day	bigint	timestamp(p)	scalar	true	Day of the month of the given timestamp
day	bigint	timestamp(p) with time zone	scalar	true	Day of the month of the given timestamp
day	bigint	timestamp(p) with time zone	scalar	true	Day of the month of the given timestamp
day_of_month	bigint	date	scalar	true	Day of the month of the given date
day_of_month	bigint	date	scalar	true	Day of the month of the given date
day_of_month	bigint	interval day to second	scalar	true	Day of the month of the given interval
day_of_month	bigint	interval day to second	scalar	true	Day of the month of the given interval
day_of_month	bigint	timestamp(p)	scalar	true	Day of the month of the given timestamp
day_of_month	bigint	timestamp(p)	scalar	true	Day of the month of the given timestamp
day_of_month	bigint	timestamp(p) with time zone	scalar	true	Day of the month of the given timestamp
day_of_month	bigint	timestamp(p) with time zone	scalar	true	Day of the month of the given timestamp
day_of_week	bigint	date	scalar	true	Day of the week of the given date
day_of_week	bigint	date	scalar	true	Day of the week of the given date
day_of_week	bigint	timestamp(p)	scalar	true	Day of the week of the given timestamp
day_of_week	bigint	timestamp(p)	scalar	true	Day of the week of the given timestamp
day_of_week	bigint	timestamp(p) with time zone	scalar	true	Day of the week of the given timestamp
day_of_week	bigint	timestamp(p) with time zone	scalar	true	Day of the week of the given timestamp
day_of_year	bigint	date	scalar	true	Day of the year of the given date
day_of_year	bigint	date	scalar	true	Day of the year of the given date
day_of_year	bigint	timestamp(p)	scalar	true	Day of the year of the given timestamp
day_of_year	bigint	timestamp(p)	scalar	true	Day of the year of the given timestamp
day_of_year	bigint	timestamp(p) with time zone	scalar	true	Day of the year of the given timestamp
day_of_year	bigint	timestamp(p) with time zone	scalar	true	Day of the year of the given timestamp
degrees	double	double	scalar	true	Converts an angle in radians to degrees
dense_rank	bigint		window	true	
dot_product	double	array(double), array(double)	scalar	true	Calculates the dot product between two vectors
dow	bigint	date	scalar	true	Day of the week of the given date
dow	bigint	date	scalar	true	Day of the week of the given date
dow	bigint	timestamp(p)	scalar	true	Day of the week of the given timestamp
dow	bigint	timestamp(p)	scalar	true	Day of the week of the given timestamp
dow	bigint	timestamp(p) with time zone	scalar	true	Day of the week of the given timestamp
dow	bigint	timestamp(p) with time zone	scalar	true	Day of the week of the given timestamp
doy	bigint	date	scalar	true	Day of the year of the given date
doy	bigint	date	scalar	true	Day of the year of the given date
doy	bigint	timestamp(p)	scalar	true	Day of the year of the given timestamp
doy	bigint	timestamp(p)	scalar	true	Day of the year of the given timestamp
doy	bigint	timestamp(p) with time zone	scalar	true	Day of the year of the given timestamp
doy	bigint	timestamp(p) with time zone	scalar	true	Day of the year of the given timestamp
e	double		scalar	true	Euler's number
element_at	V	map(K,V), K	scalar	true	Get value for the given key, or null if it does not exist
element_at	e	array(e), bigint	scalar	true	Get element of array at given index
empty_approx_set	hyperloglog		scalar	true	An empty HyperLogLog instance
euclidean_distance	double	array(double), array(double)	scalar	true	Calculates the euclidean distance between two vectors
every	boolean	boolean	aggregate	true	
every	boolean	boolean	aggregate	true	
exclude_columns	unknown	unknown, unknown	table	false	
exclude_columns	unknown	unknown, unknown	table	false	
exp	double	double	scalar	true	Euler's number raised to the given power
filter	array(t)	array(t), function(t,boolean)	scalar	true	Return array containing elements that match the given predicate
first_value	t	t	window	true	
flatten	array(E)	array(array(E))	scalar	true	Flattens the given array
floor	bigint	bigint	scalar	true	Round down to nearest integer
floor	decimal(rp,0)	decimal(p,s)	scalar	true	Round down to nearest integer
floor	double	double	scalar	true	Round down to nearest integer
floor	integer	integer	scalar	true	Round down to nearest integer
floor	number	number	scalar	true	Round down to nearest integer
floor	real	real	scalar	true	Round down to nearest integer
floor	smallint	smallint	scalar	true	Round down to nearest integer
floor	tinyint	tinyint	scalar	true	Round down to nearest integer
format_datetime	varchar	timestamp(p) with time zone, varchar(x)	scalar	true	Formats the given time by the given format
format_datetime	varchar	timestamp(p), varchar(x)	scalar	true	Formats the given time by the given format
format_number	varchar	bigint	scalar	true	Formats large number using a unit symbol
format_number	varchar	double	scalar	true	Formats large number using a unit symbol
from_base	bigint	varchar(x), bigint	scalar	true	Convert a string in the given base to a number
from_base32	varbinary	varbinary	scalar	true	Decode base32 encoded binary data
from_base32	varbinary	varchar(x)	scalar	true	Decode base32 encoded binary data
from_base64	varbinary	varbinary	scalar	true	Decode base64 encoded binary data
from_base64	varbinary	varchar(x)	scalar	true	Decode base64 encoded binary data
from_base64url	varbinary	varbinary	scalar	true	Decode URL safe base64 encoded binary data
from_base64url	varbinary	varchar(x)	scalar	true	Decode URL safe base64 encoded binary data
from_big_endian_32	integer	varbinary	scalar	true	Decode bigint value from a 32-bit 2's complement big endian varbinary
from_big_endian_64	bigint	varbinary	scalar	true	Decode bigint value from a 64-bit 2's complement big endian varbinary
from_hex	varbinary	varbinary	scalar	true	Decode hex encoded binary data
from_hex	varbinary	varchar(x)	scalar	true	Decode hex encoded binary data
from_ieee754_32	real	varbinary	scalar	true	Decode the 32-bit big-endian binary in IEEE 754 single-precision floating-point format
from_ieee754_64	double	varbinary	scalar	true	Decode the 64-bit big-endian binary in IEEE 754 double-precision floating-point format
from_iso8601_date	date	varchar(x)	scalar	true	
from_iso8601_timestamp	timestamp(3) with time zone	varchar(x)	scalar	true	
from_iso8601_timestamp_nanos	timestamp(9) with time zone	varchar(x)	scalar	true	
from_unixtime	timestamp(3) with time zone	double	scalar	true	
from_unixtime	timestamp(3) with time zone	double, bigint, bigint	scalar	true	
from_unixtime	timestamp(3) with time zone	double, varchar(x)	scalar	true	
from_unixtime_nanos	timestamp(9) with time zone	bigint	scalar	true	
from_unixtime_nanos	timestamp(9) with time zone	decimal(p,s)	scalar	true	
from_utf8	varchar	varbinary	scalar	true	Decodes the UTF-8 encoded string
from_utf8	varchar	varbinary, bigint	scalar	true	Decodes the UTF-8 encoded string
from_utf8	varchar	varbinary, varchar(x)	scalar	true	Decodes the UTF-8 encoded string
geometric_mean	double	bigint	aggregate	true	
geometric_mean	double	double	aggregate	true	
geometric_mean	real	real	aggregate	true	
greatest	E	E	scalar	true	Get the largest of the given values
hamming_distance	bigint	varchar(x), varchar(y)	scalar	true	Computes Hamming distance between two strings
hash_counts	map(bigint,smallint)	setdigest	scalar	true	
histogram	map(t,bigint)	t	aggregate	true	Count the number of times each value occurs
hmac_md5	varbinary	varbinary, varbinary	scalar	true	Compute HMAC with MD5
hmac_sha1	varbinary	varbinary, varbinary	scalar	true	Compute HMAC with SHA1
hmac_sha256	varbinary	varbinary, varbinary	scalar	true	Compute HMAC with SHA256
hmac_sha512	varbinary	varbinary, varbinary	scalar	true	Compute HMAC with SHA512
hour	bigint	interval day to second	scalar	true	Hour of the day of the given interval
hour	bigint	time(p)	scalar	true	Hour of the day of the given time
hour	bigint	time(p) with time zone	scalar	true	Hour of the day of the given time
hour	bigint	timestamp(p)	scalar	true	Hour of the day of the given timestamp
hour	bigint	timestamp(p) with time zone	scalar	true	Hour of the day of the given timestamp
human_readable_seconds	varchar	double	scalar	true	
infinity	double		scalar	true	Infinity
intersection_cardinality	bigint	setdigest, setdigest	scalar	true	
inverse_beta_cdf	double	double, double, double	scalar	true	Inverse of Beta cdf given a, b parameters and probability
inverse_normal_cdf	double	double, double, double	scalar	true	Inverse of normal cdf given a mean, std, and probability
is_finite	boolean	double	scalar	true	Test if value is finite
is_finite	boolean	number	scalar	true	Test if value is finite
is_finite	boolean	real	scalar	true	Test if value is finite
is_infinite	boolean	double	scalar	true	Test if value is infinite
is_infinite	boolean	number	scalar	true	Test if value is infinite
is_json_scalar	boolean	json	scalar	true	
is_json_scalar	boolean	varchar(x)	scalar	true	
is_nan	boolean	double	scalar	true	Test if value is not-a-number
is_nan	boolean	number	scalar	true	Test if value is not-a-number
is_nan	boolean	real	scalar	true	Test if value is not-a-number
jaccard_index	double	setdigest, setdigest	scalar	true	
json_array_contains	boolean	json, bigint	scalar	true	
json_array_contains	boolean	json, boolean	scalar	true	
json_array_contains	boolean	json, double	scalar	true	
json_array_contains	boolean	json, varchar(x)	scalar	true	
json_array_contains	boolean	varchar(x), bigint	scalar	true	
json_array_contains	boolean	varchar(x), boolean	scalar	true	
json_array_contains	boolean	varchar(x), double	scalar	true	
json_array_contains	boolean	varchar(x), varchar(y)	scalar	true	
json_array_get	json	json, bigint	scalar	true	
json_array_get	json	varchar(x), bigint	scalar	true	
json_array_length	bigint	json	scalar	true	
json_array_length	bigint	varchar(x)	scalar	true	
json_extract	json	json, jsonpath	scalar	true	
json_extract	json	varchar(x), jsonpath	scalar	true	
json_extract_scalar	varchar	json, jsonpath	scalar	true	
json_extract_scalar	varchar(x)	varchar(x), jsonpath	scalar	true	
json_format	varchar	json	scalar	true	
json_parse	json	varchar(x)	scalar	true	
json_size	bigint	json, jsonpath	scalar	true	
json_size	bigint	varchar(x), jsonpath	scalar	true	
kurtosis	double	bigint	aggregate	true	Returns the (excess) kurtosis of the argument
kurtosis	double	double	aggregate	true	Returns the (excess) kurtosis of the argument
lag	t	t	window	true	
lag	t	t, bigint	window	true	
lag	t	t, bigint, t	window	true	
last_day_of_month	date	date	scalar	true	Last day of the month of the given date
last_day_of_month	date	timestamp(p)	scalar	true	Last day of the month of the given timestamp
last_day_of_month	date	timestamp(p) with time zone	scalar	true	Last day of the month of the given timestamp
last_value	t	t	window	true	
lead	t	t	window	true	
lead	t	t, bigint	window	true	
lead	t	t, bigint, t	window	true	
least	E	E	scalar	true	Get the smallest of the given values
length	bigint	char(x)	scalar	true	Count of code points of the given string
length	bigint	varbinary	scalar	true	Length of the given binary
length	bigint	varchar(x)	scalar	true	Count of code points of the given string
levenshtein_distance	bigint	varchar(x), varchar(y)	scalar	true	Computes Levenshtein distance between two strings
listagg	varchar	varchar, varchar, boolean, varchar, boolean	aggregate	true	concatenates the input values with the specified separator
ln	double	double	scalar	true	Natural logarithm
log	double	double, double	scalar	true	Logarithm to given base
log10	double	double	scalar	true	Logarithm to base 10
log2	double	double	scalar	true	Logarithm to base 2
lower	char(x)	char(x)	scalar	true	Converts the string to lower case
lower	varchar(x)	varchar(x)	scalar	true	Converts the string to lower case
lpad	varbinary	varbinary, bigint, varbinary	scalar	true	Pads a varbinary on the left
lpad	varchar	char(x), bigint, varchar(y)	scalar	true	Pads a string on the left
lpad	varchar	varchar(x), bigint, varchar(y)	scalar	true	Pads a string on the left
ltrim	varchar(x)	char(x)	scalar	true	Removes whitespace from the beginning of a string
ltrim	varchar(x)	char(x), codepoints	scalar	true	Remove the longest string containing only given characters from the beginning of a string
ltrim	varchar(x)	varchar(x)	scalar	true	Removes whitespace from the beginning of a string
ltrim	varchar(x)	varchar(x), codepoints	scalar	true	Remove the longest string containing only given characters from the beginning of a string
luhn_check	boolean	varchar	scalar	true	Checks that a string of digits is valid according to the Luhn algorithm
make_set_digest	setdigest	t	aggregate	true	
map	map(K,V)	array(K), array(V)	scalar	true	Constructs a map from the given key/value arrays
map	map(unknown,unknown)		scalar	true	Creates an empty map
map_agg	map(k,v)	k, v	aggregate	true	Aggregates all the rows (key/value pairs) into a single map
map_concat	map(K,V)	map(K,V)	scalar	true	Concatenates given maps
map_entries	array(row(k,v))	map(k,v)	scalar	true	Construct an array of entries from a given map
map_filter	map(K,V)	map(K,V), function(K,V,boolean)	scalar	true	return map containing entries that match the given predicate
map_from_entries	map(k,v)	array(row(k,v))	scalar	true	Construct a map from an array of entries
map_keys	array(k)	map(k,v)	scalar	true	Returns the keys of the given map(K,V) as an array
map_union	map(k,v)	map(k,v)	aggregate	true	Aggregate all the maps into a single map
map_values	array(v)	map(k,v)	scalar	true	Returns the values of the given map(K,V) as an array
map_zip_with	map(K,V3)	map(K,V1), map(K,V2), function(K,V1,V2,V3)	scalar	true	Merge two maps into a single map by applying the lambda function to the pair of values with the same key
max	array(e)	e, bigint	aggregate	true	Returns the maximum values of the argument
max	t	t	aggregate	true	Returns the maximum value of the argument
max_by	array(v)	v, k, bigint	aggregate	true	Returns the values of the first argument associated with the maximum values of the second argument
max_by	v	v, k	aggregate	true	Returns the value of the first argument, associated with the maximum value of the second argument
md5	varbinary	varbinary	scalar	true	Compute md5 hash
merge	hyperloglog	hyperloglog	aggregate	true	
merge	qdigest(v)	qdigest(v)	aggregate	true	Merges the input quantile digests into a single quantile digest
merge	tdigest	tdigest	aggregate	true	
merge_set_digest	setdigest	setdigest	aggregate	true	
millisecond	bigint	interval day to second	scalar	true	Millisecond of the second of the given interval
millisecond	bigint	time(p)	scalar	true	Millisecond of the second of the given time
millisecond	bigint	time(p) with time zone	scalar	true	Millisecond of the second of the given time
millisecond	bigint	timestamp(p)	scalar	true	Millisecond of the second of the given timestamp
millisecond	bigint	timestamp(p) with time zone	scalar	true	Millisecond of the second of the given timestamp
min	array(e)	e, bigint	aggregate	true	Returns the minimum values of the argument
min	t	t	aggregate	true	Returns the minimum value of the argument
min_by	array(v)	v, k, bigint	aggregate	true	Returns the values of the first argument associated with the minimum values of the second argument
min_by	v	v, k	aggregate	true	Returns the value of the first argument, associated with the minimum value of the second argument
minute	bigint	interval day to second	scalar	true	Minute of the hour of the given interval
minute	bigint	time(p)	scalar	true	Minute of the hour of the given time
minute	bigint	time(p) with time zone	scalar	true	Minute of the hour of the given time
minute	bigint	timestamp(p)	scalar	true	Minute of the hour of the given timestamp
minute	bigint	timestamp(p) with time zone	scalar	true	Minute of the hour of the given timestamp
mod	bigint	bigint, bigint	scalar	true	Remainder of given quotient
mod	decimal(r_precision,r_scale)	decimal(a_precision,a_scale), decimal(b_precision,b_scale)	scalar	true	
mod	double	double, double	scalar	true	Remainder of given quotient
mod	integer	integer, integer	scalar	true	Remainder of given quotient
mod	number	number, number	scalar	true	Remainder of given quotient
mod	real	real, real	scalar	true	Remainder of given quotient
mod	smallint	smallint, smallint	scalar	true	Remainder of given quotient
mod	tinyint	tinyint, tinyint	scalar	true	Remainder of given quotient
month	bigint	date	scalar	true	Month of the year of the given date
month	bigint	interval year to month	scalar	true	Month of the year of the given interval
month	bigint	timestamp(p)	scalar	true	Month of the year of the given timestamp
month	bigint	timestamp(p) with time zone	scalar	true	Month of the year of the given timestamp
multimap_agg	map(k,array(v))	k, v	aggregate	true	Aggregates all the rows (key/value pairs) into a single multimap
multimap_from_entries	map(k,array(v))	array(row(k,v))	scalar	true	Construct a multimap from an array of entries
murmur3	varbinary	varbinary	scalar	true	Compute murmur3 hash
nan	double		scalar	true	Constant representing not-a-number
ngrams	array(array(t))	array(t), integer	scalar	true	Return N-grams for the input
none_match	boolean	array(t), function(t,boolean)	scalar	true	Returns true if all elements of the array don't match the given predicate
normal_cdf	double	double, double, double	scalar	true	Normal cdf given a mean, standard deviation, and value
normalize	varchar	varchar(x), varchar(y)	scalar	true	Transforms the string to normalized form
now	timestamp(3) with time zone		scalar	true	Current timestamp with time zone
nth_value	t	t, bigint	window	true	
ntile	bigint	bigint	window	true	
numeric_histogram	map(double,double)	bigint, double	aggregate	true	
numeric_histogram	map(double,double)	bigint, double, double	aggregate	true	
numeric_histogram	map(real,real)	bigint, real	aggregate	true	
numeric_histogram	map(real,real)	bigint, real, double	aggregate	true	
parse_data_size	decimal(38,0)	varchar(x)	scalar	true	Converts data size string to bytes
parse_data_size	decimal(38,0)	varchar(x)	scalar	true	Converts data size string to bytes
parse_datetime	timestamp(3) with time zone	varchar(x), varchar(y)	scalar	true	Parses the specified date/time by the given format
parse_duration	interval day to second	varchar(x)	scalar	true	Convert duration string to an interval
parse_presto_data_size	decimal(38,0)	varchar(x)	scalar	true	Converts data size string to bytes
